id_provincia,link_coche,fecha_extraccion,kilometraje,id_concesionario,id_distintivo_ambiental,garantia,precio_contado,precio_nuevo,largo,ancho,alto,capacidad_maletero,num_plazas,batalla,peso,num_puertas,consumo_medio,consumo_carretera,consumo_urbano,deposito,combustible,cilindrada,tipo_cambio,id_traccion,num_marchas,potencia_kw,potencia_cv,par,velocidad_max,aceleracion,mes_matriculacion,ano_matriculacion,co2,num_cilindros,id_sobrealimentacion,id_marca,id_modelo
Zaragoza,https://www.autocasion.com/coches-km0/km-0/toyota-corolla-km0/corolla-touring-sports-140h-active-plus-ref14615063,25/11/2024,250,TOYOTA ZARAGOZA,ECO,,30250.0,33600.0,4650.0,1790.0,1435.0,598.0,5,2700,1835,5,,,,43.0,Híbrido Enchufable,1798,Automático,delantera,1,103,140,,180,9.4,9,2024,,4,,TOYOTA,COROLLA
Madrid,https://www.autocasion.com/coches-segunda-mano/smart-forfour-ocasion/forfour-eq-ref14707112,25/11/2024,20776,YAMOVIL,0 EMISIONES,12.0,15250.0,24535.0,3495.0,1665.0,1554.0,185.0,4,2494,1560,5,,,,,Eléctrico,,Automático,trasera,1,60,82,155,130,12.7,5,2019,,,,SMART,FORFOUR
Zaragoza,https://www.autocasion.com/coches-segunda-mano/toyota-c-hr-ocasion/c-hr-125h-advanced-ref13639502,25/11/2024,14414,TOYOTA ZARAGOZA,ECO,,29975.0,34600.0,4395.0,1795.0,1555.0,358.0,5,2640,1860,5,,,,43.0,Híbrido Enchufable,1798,Automático,delantera,1,90,122,142,170,11.0,3,2023,,4,Turbo,TOYOTA,C-HR
Madrid,https://www.autocasion.com/coches-segunda-mano/mitsubishi-asx-ocasion/asx-160-mpi-motion-ref14707110,25/11/2024,115076,YAMOVIL,C,,9850.0,22660.0,4295.0,1770.0,1615.0,442.0,5,2670,1870,5,5.9,4.9,7.5,63.0,Gasolina,1590,Manual,delantera,5,86,117,270,183,11.4,11,2011,135.0,4,,MITSUBISHI,ASX
Zaragoza,https://www.autocasion.com/coches-segunda-mano/toyota-c-hr-ocasion/c-hr-125h-advanced-ref14288931,25/11/2024,22878,TOYOTA ZARAGOZA,ECO,,29850.0,34600.0,4395.0,1795.0,1555.0,358.0,5,2640,1860,5,,,,43.0,Híbrido Enchufable,1798,Automático,delantera,1,90,122,142,170,11.0,6,2023,,4,Turbo,TOYOTA,C-HR
Madrid,https://www.autocasion.com/coches-segunda-mano/renault-scenic-ocasion/g-scenic-1-2-tce-energy-selection-7pl-ref14868777,25/11/2024,94800,YAMOVIL,C,12.0,12350.0,22950.0,4573.0,1845.0,1645.0,645.0,7,2770,2190,5,6.1,5.4,7.5,60.0,Gasolina,1199,Manual,delantera,6,85,115,190,185,11.9,2,2015,145.0,4,Turbo,RENAULT,SCÉNIC
Madrid,https://www.autocasion.com/coches-segunda-mano/jeep-compass-ocasion/compass-1-6-mjt-limited-fwd-1-ref14870519,25/11/2024,34167,YAMOVIL,C,12.0,24350.0,39150.0,4394.0,1874.0,1624.0,438.0,5,2636,2080,5,,,,55.0,Diesel,1598,Manual,delantera,6,96,130,320,187,11.2,3,2022,,4,Turbo,JEEP,COMPASS
Madrid,https://www.autocasion.com/coches-segunda-mano/opel-mokka-ocasion/mokka-1-4t-selective-4x2-aut-ref14868779,25/11/2024,82088,YAMOVIL,C,12.0,13450.0,22903.0,4278.0,1777.0,1658.0,362.0,5,2555,1843,5,6.7,5.7,8.5,54.0,Gasolina,1364,Automático,delantera,6,103,140,200,195,9.9,11,2015,144.0,4,Turbo,OPEL,MOKKA
Madrid,https://www.autocasion.com/coches-segunda-mano/volkswagen-polo-ocasion/polo-1-4tdi-edition-80-1-ref14707108,25/11/2024,39474,YAMOVIL,B,,6450.0,13740.0,3916.0,1650.0,1467.0,270.0,5,2466,1650,5,4.5,3.9,5.5,45.0,Diesel,1422,Manual,delantera,5,58,80,195,174,12.8,12,2006,119.0,3,Turbo,VOLKSWAGEN,POLO
Madrid,https://www.autocasion.com/coches-segunda-mano/citroen-c3-ocasion/c3-1-2-puretech-s-s-live-pack-83-ref14721539,25/11/2024,69686,YAMOVIL,C,12.0,11250.0,16021.0,3996.0,1749.0,1474.0,300.0,5,2539,1550,5,4.7,4.1,5.7,42.0,Gasolina,1199,Manual,delantera,5,60,83,118,168,13.0,9,2020,97.0,3,Turbo,CITROEN,C3
Madrid,https://www.autocasion.com/coches-segunda-mano/mg-4-ocasion/mg4-luxury-ref14721536,25/11/2024,9906,YAMOVIL,0 EMISIONES,12.0,27750.0,38190.0,4287.0,1836.0,1504.0,350.0,5,2705,,5,,,,,Eléctrico,,Automático,trasera,1,150,204,250,160,7.9,12,2023,,,,MG,4
Madrid,https://www.autocasion.com/coches-segunda-mano/citroen-c4-cactus-ocasion/c4-cactus-1-2-puretech-feel-82-ref14721538,25/11/2024,47893,YAMOVIL,C,12.0,11450.0,16950.0,4157.0,1729.0,1480.0,358.0,5,2595,1500,5,4.6,4.0,5.6,50.0,Gasolina,1199,Manual,delantera,5,60,82,118,169,12.9,1,2015,107.0,3,,CITROEN,C4 CACTUS
Madrid,https://www.autocasion.com/coches-segunda-mano/honda-hr-v-ocasion/hr-v-1-6i-vtec-4wd-1-ref14721537,25/11/2024,43071,YAMOVIL,C,12.0,31750.0,20500.0,,,,,5,,1766,5,8.6,7.6,10.4,55.0,Gasolina,1590,Manual,total permanente,5,92,125,,,,4,2023,,4,,HONDA,HR-V
Madrid,https://www.autocasion.com/coches-segunda-mano/peugeot-308-ocasion/308-1-2-puretech-s-s-active-130-ref14721534,25/11/2024,65398,YAMOVIL,C,12.0,13750.0,22250.0,4253.0,1804.0,1461.0,420.0,5,2620,1750,5,4.5,3.8,5.7,53.0,Gasolina,1199,Manual,delantera,6,96,130,230,207,9.6,5,2016,104.0,3,Turbo,PEUGEOT,308
Zaragoza,https://www.autocasion.com/coches-km0/km-0/toyota-corolla-km0/corolla-140h-active-plus-ref14838470,26/11/2024,25,TOYOTA ZARAGOZA,ECO,,29375.0,31800.0,4370.0,1790.0,1435.0,361.0,5,2640,1820,5,,,,43.0,Híbrido Enchufable,1798,Automático,delantera,1,103,140,,180,9.2,7,2024,,4,,TOYOTA,COROLLA
Madrid,https://www.autocasion.com/coches-segunda-mano/citroen-c4-ocasion/c4-picasso-1-2-puretech-s-s-shine-130-ref14721533,26/11/2024,97443,YAMOVIL,C,12.0,12750.0,27150.0,4438.0,1826.0,1610.0,537.0,5,2785,1905,5,5.0,4.3,6.1,57.0,Gasolina,1199,Manual,delantera,6,96,130,230,201,10.1,1,2017,116.0,3,Turbo de geometría variable,CITROEN,C4
Madrid,https://www.autocasion.com/coches-segunda-mano/nissan-micra-ocasion/micra-ig-t-acenta-92-ref14721535,26/11/2024,12105,YAMOVIL,C,12.0,15750.0,19920.0,3999.0,1935.0,1455.0,300.0,5,2525,1530,5,4.5,3.9,5.5,41.0,Gasolina,,Manual,delantera,5,68,92,160,178,11.8,5,2022,103.0,3,Turbo,NISSAN,MICRA
Madrid,https://www.autocasion.com/coches-segunda-mano/renault-clio-ocasion/clio-tce-energy-zen-90-ref14721532,26/11/2024,77803,YAMOVIL,C,12.0,11750.0,17040.0,4062.0,1732.0,1448.0,300.0,5,2589,1563,5,4.7,4.1,5.7,45.0,Gasolina,,Manual,delantera,5,66,90,140,180,12.2,7,2017,114.0,3,Turbo,RENAULT,CLIO
Madrid,https://www.autocasion.com/coches-segunda-mano/volkswagen-golf-ocasion/golf-1-4-tsi-advance-dsg7-125-1-ref14721530,26/11/2024,51000,YAMOVIL,C,12.0,18750.0,25368.0,4258.0,1790.0,1492.0,380.0,5,2620,1770,5,5.0,4.3,6.1,50.0,Gasolina,1395,Automático,delantera,7,92,125,200,204,9.1,3,2018,116.0,4,Turbo,VOLKSWAGEN,GOLF
Zaragoza,https://www.autocasion.com/coches-km0/km-0/toyota-corolla-km0/corolla-140h-active-plus-ref14183770,26/11/2024,650,TOYOTA ZARAGOZA,ECO,,28975.0,31800.0,4370.0,1790.0,1435.0,361.0,5,2640,1820,5,,,,43.0,Híbrido Enchufable,1798,Automático,delantera,1,103,140,,180,9.2,6,2024,,4,,TOYOTA,COROLLA
Zaragoza,https://www.autocasion.com/coches-km0/km-0/toyota-corolla-km0/corolla-140h-active-plus-ref14805555,26/11/2024,15,TOYOTA ZARAGOZA,ECO,,29375.0,31800.0,4370.0,1790.0,1435.0,361.0,5,2640,1820,5,,,,43.0,Híbrido Enchufable,1798,Automático,delantera,1,103,140,,180,9.2,10,2024,,4,,TOYOTA,COROLLA
Madrid,https://www.autocasion.com/coches-segunda-mano/renault-megane-ocasion/megane-s-t-1-3-tce-gpf-zen-103kw-ref14721531,26/11/2024,62781,YAMOVIL,C,12.0,16350.0,25040.0,4626.0,1814.0,1448.0,521.0,5,2712,1881,5,5.4,4.7,6.6,49.7,Gasolina,1332,Manual,delantera,6,103,140,240,205,10.0,7,2019,125.0,4,Turbo,RENAULT,MÉGANE
Madrid,https://www.autocasion.com/coches-segunda-mano/seat-ibiza-ocasion/ibiza-1-2-reference-tech-70-ref14721528,26/11/2024,116377,YAMOVIL,C,,8950.0,15517.0,4061.0,1693.0,1445.0,292.0,5,2469,1500,5,5.1,4.4,7.1,45.0,Gasolina,1198,Manual,delantera,5,51,70,112,163,13.9,6,2015,125.0,3,,SEAT,IBIZA
Madrid,https://www.autocasion.com/coches-segunda-mano/audi-q3-ocasion/q3-sportback-45-tfsie-s-line-tiptronic-ref14737036,26/11/2024,24722,YAMOVIL,0 EMISIONES,12.0,46350.0,58341.0,4500.0,1843.0,1577.0,380.0,5,2680,2320,5,,,,45.0,Híbrido Enchufable,1395,Automático,delantera,6,180,245,400,210,7.3,5,2023,,4,Turbo,AUDI,Q3
Zaragoza,https://www.autocasion.com/coches-segunda-mano/toyota-c-hr-ocasion/c-hr-125h-advanced-ref13133026,26/11/2024,12232,TOYOTA ZARAGOZA,ECO,,28950.0,34600.0,4395.0,1795.0,1555.0,358.0,5,2640,1860,5,,,,43.0,Híbrido Enchufable,1798,Automático,delantera,1,90,122,142,170,11.0,3,2023,,4,Turbo,TOYOTA,C-HR
Madrid,https://www.autocasion.com/coches-segunda-mano/toyota-rav-4-ocasion/rav-4-2-5-hybrid-2wd-advance-2-ref14737034,26/11/2024,82900,YAMOVIL,ECO,12.0,31750.0,43499.0,4600.0,1855.0,1685.0,580.0,5,2690,2205,5,4.6,4.7,4.7,55.0,Híbrido Enchufable,2487,Automático,delantera,1,160,218,221,180,8.4,9,2020,105.0,4,,TOYOTA,RAV-4
Madrid,https://www.autocasion.com/coches-segunda-mano/chevrolet-aveo-ocasion/aveo-sedan-1-2-16v-lt-ref14721529,26/11/2024,88296,YAMOVIL,C,,6980.0,13605.0,4399.0,1735.0,1517.0,502.0,5,2525,1568,4,5.5,4.6,7.1,46.0,Gasolina,1229,Manual,delantera,5,63,86,115,171,13.4,3,2012,129.0,4,,CHEVROLET,AVEO
Zaragoza,https://www.autocasion.com/coches-km0/km-0/toyota-yaris-cross-km0/yaris-cross-120h-active-plus-ref14885311,26/11/2024,650,TOYOTA ZARAGOZA,ECO,,28975.0,29750.0,4180.0,1765.0,1560.0,390.0,5,2560,1860,5,,,,43.0,Híbrido Enchufable,1490,Automático,delantera,1,85,116,,170,11.2,6,2024,,4,Turbo,TOYOTA,YARIS CROSS
Madrid,https://www.autocasion.com/coches-segunda-mano/lexus-ct-ocasion/ct-200h-business-ref14746120,26/11/2024,60042,YAMOVIL,ECO,12.0,18750.0,28700.0,4320.0,1765.0,1430.0,375.0,5,2600,1790,5,3.8,3.7,3.7,45.0,Híbrido Enchufable,1798,Automático,delantera,1,100,136,142,180,10.3,11,2017,87.0,4,,LEXUS,CT
Zaragoza,https://www.autocasion.com/coches-km0/km-0/toyota-corolla-km0/corolla-touring-sports-140h-active-plus-ref13078989,26/11/2024,15633,TOYOTA ZARAGOZA,ECO,,28700.0,33600.0,4650.0,1790.0,1435.0,598.0,5,2700,1835,5,,,,43.0,Híbrido Enchufable,1798,Automático,delantera,1,103,140,,180,9.4,2,2024,,4,,TOYOTA,COROLLA
Madrid,https://www.autocasion.com/coches-segunda-mano/hyundai-i10-ocasion/i10-1-0-mpi-klass-ref14746121,26/11/2024,35106,YAMOVIL,C,12.0,12250.0,12665.0,3665.0,1660.0,1500.0,252.0,5,2385,1440,5,5.1,4.3,6.6,40.0,Gasolina,,Manual,delantera,5,49,66,95,156,14.7,7,2020,117.0,3,,HYUNDAI,I10
Madrid,https://www.autocasion.com/coches-segunda-mano/alfa-romeo-giulietta-ocasion/giulietta-1-6jtdm-distinctive-ref14746116,26/11/2024,96163,YAMOVIL,C,,12450.0,24250.0,4351.0,1798.0,1465.0,350.0,5,2634,1815,5,4.0,3.4,5.0,60.0,Diesel,1598,Manual,delantera,6,77,105,280,185,11.3,9,2015,104.0,4,Turbo,ALFA ROMEO,GIULIETTA
Zaragoza,https://www.autocasion.com/coches-km0/km-0/toyota-yaris-km0/yaris-130h-1-5-gr-sport-plus-ref14615056,26/11/2024,102,TOYOTA ZARAGOZA,ECO,,27975.0,29800.0,3940.0,1745.0,1500.0,270.0,5,2560,1175,5,,,,36.0,Híbrido Enchufable,1490,Automático,delantera,1,96,130,,175,9.2,3,2024,,3,,TOYOTA,YARIS
Zaragoza,https://www.autocasion.com/coches-km0/km-0/toyota-yaris-cross-km0/yaris-cross-120h-active-tech-ref13898290,26/11/2024,650,TOYOTA ZARAGOZA,ECO,,27950.0,28750.0,4180.0,1765.0,1560.0,390.0,5,2560,1860,5,,,,43.0,Híbrido Enchufable,1490,Automático,delantera,1,85,116,,170,11.0,5,2024,,4,Turbo,TOYOTA,YARIS CROSS
Madrid,https://www.autocasion.com/coches-segunda-mano/peugeot-208-ocasion/208-1-2-puretech-s-s-allure-100-ref14746118,26/11/2024,50983,YAMOVIL,C,12.0,13750.0,22490.0,4055.0,1745.0,1430.0,309.0,5,2540,2795,5,4.2,3.7,5.2,44.0,Gasolina,1199,Manual,delantera,6,75,100,205,188,10.9,10,2020,98.0,3,,PEUGEOT,208
Madrid,https://www.autocasion.com/coches-segunda-mano/ssangyong-tivoli-ocasion/tivoli-g12-line-4x2-ref14746117,26/11/2024,7699,YAMOVIL,C,12.0,16750.0,19400.0,4225.0,1810.0,1613.0,427.0,5,2600,1745,5,,,,50.0,Gasolina,1197,Manual,delantera,6,94,128,230,181,,2,2022,130.0,3,Turbo,KGM / SSANGYONG,TIVOLI
Madrid,https://www.autocasion.com/coches-segunda-mano/mazda-cx-3-ocasion/cx-3-2-0-luxury-pack-white-2wd-120-ref14746119,26/11/2024,32488,YAMOVIL,C,12.0,16250.0,23930.0,4275.0,1765.0,1535.0,350.0,5,2570,1690,5,5.9,4.9,7.4,48.0,Gasolina,1998,Manual,delantera,6,88,120,204,192,9.0,9,2017,137.0,4,,MAZDA,CX-3
Zaragoza,https://www.autocasion.com/coches-segunda-mano/toyota-yaris-cross-ocasion/yaris-cross-120h-active-tech-ref13133025,26/11/2024,5799,TOYOTA ZARAGOZA,ECO,,27300.0,28750.0,4180.0,1765.0,1560.0,390.0,5,2560,1860,5,,,,43.0,Híbrido Enchufable,1490,Automático,delantera,1,85,116,,170,11.0,10,2023,,4,Turbo,TOYOTA,YARIS CROSS
Madrid,https://www.autocasion.com/coches-segunda-mano/kia-rio-ocasion/rio-1-2-concept-ref14746115,26/11/2024,47347,YAMOVIL,C,,9750.0,14166.0,4045.0,1720.0,1455.0,224.0,5,2570,1560,5,5.0,4.3,6.0,43.0,Gasolina,1248,Manual,delantera,5,63,85,121,168,13.1,7,2014,114.0,4,,KIA,RIO
Tarragona,https://www.autocasion.com/coches-km0/km-0/skoda-octavia-km0/octavia-combi-2-0tdi-selection-dsg7-110kw-ref14622012,26/11/2024,2689,BAYCAR DAS WELTAUTO,C,,33800.0,37443.0,4698.0,1829.0,1468.0,640.0,5,2686,1990,5,,,,45.0,Diesel,1968,Automático,delantera,7,110,150,360,225,8.8,9,2024,,4,Turbo de geometría variable,SKODA,OCTAVIA
Tarragona,https://www.autocasion.com/coches-km0/km-0/skoda-fabia-km0/fabia-1-0-mpi-go-59kw-ref14778768,26/11/2024,1236,BAYCAR DAS WELTAUTO,C,,16000.0,20343.0,4108.0,1780.0,1459.0,380.0,5,2564,,5,,,,40.0,Gasolina,,Manual,delantera,5,59,80,95,172,14.7,8,2024,,3,,SKODA,FABIA
Tarragona,https://www.autocasion.com/coches-km0/km-0/skoda-octavia-km0/octavia-1-5-tsi-mhev-selection-dsg7-110kw-ref14467984,26/11/2024,136,BAYCAR DAS WELTAUTO,ECO,,28500.0,34743.0,4698.0,1829.0,1470.0,600.0,5,2686,1880,5,,,,45.0,Gasolina,1498,Automático,delantera,7,110,150,250,229,8.5,7,2024,,4,Turbo,SKODA,OCTAVIA
Tarragona,https://www.autocasion.com/coches-km0/km-0/skoda-fabia-km0/1-0-mpi-go-59-kw-80-cv-16710cbcd952ab-ref14604032,26/11/2024,29,BAYCAR DAS WELTAUTO,C,,16000.0,,,,,,,,,5,5.2,,,,Gasolina,,Manual,,,,80,,,,9,2024,,,,SKODA,FABIA
Tarragona,https://www.autocasion.com/coches-segunda-mano/cupra-ateca-ocasion/cupra-ateca-2-0-tsi-vz-300-dsg-4drive-ref14863952,26/11/2024,16598,BAYCAR DAS WELTAUTO,C,,38500.0,56150.0,4386.0,1841.0,1599.0,485.0,5,2630,2130,5,,,,55.0,Gasolina,1984,Automático,total conectable,7,221,300,400,250,4.9,4,2023,,4,Turbo,CUPRA,ATECA
Zaragoza,https://www.autocasion.com/coches-segunda-mano/toyota-c-hr-ocasion/c-hr-180h-advanced-ref14321206,26/11/2024,64910,TOYOTA ZARAGOZA,ECO,,26975.0,37100.0,4395.0,1795.0,1555.0,358.0,5,2640,1860,5,,,,43.0,Híbrido Enchufable,1987,Automático,delantera,1,135,184,190,180,8.2,7,2020,,4,Turbo,TOYOTA,C-HR
Tarragona,https://www.autocasion.com/coches-km0/km-0/skoda-kamiq-km0/kamiq-1-0-tsi-monte-carlo-85kw-dsg7-ref14199530,26/11/2024,32,BAYCAR DAS WELTAUTO,C,,26500.0,32795.0,4249.0,1793.0,1559.0,400.0,5,2651,1714,5,,,,50.0,Gasolina,,Automático,delantera,7,85,115,200,197,10.4,7,2024,,3,Turbo,SKODA,KAMIQ
Tarragona,https://www.autocasion.com/coches-km0/km-0/seat-leon-km0/1-4-e-hybrid-s-s-fr-xxl-dsg-150-kw-204-cv-1672f391394d5b-ref14778770,26/11/2024,2526,BAYCAR DAS WELTAUTO,ECO,,27900.0,,,,,,,,,5,5.9,,,,Híbrido Enchufable,1395,Automático,,,,204,,,,8,2024,,,,SEAT,LEÓN
Tarragona,https://www.autocasion.com/coches-km0/km-0/suzuki-vitara-km0/1-4-t-4wd-mild-hybrid-gle-165cb5118175d0-ref12131485,26/11/2024,10,BAYCAR DAS WELTAUTO,ECO,,27350.0,29343.0,4175.0,1775.0,1610.0,362.0,5,2500,1770,5,5.8,5.1,6.9,47.0,Gasolina,1373,Manual,total permanente,6,95,129,235,190,,3,2024,111.0,4,Turbo,SUZUKI,VITARA
Tarragona,https://www.autocasion.com/coches-km0/km-0/seat-arona-km0/1-0-tsi-style-xl-81-kw-110-cv-1672f391276bb4-ref14778769,26/11/2024,4016,BAYCAR DAS WELTAUTO,C,,19000.0,,,,,,,,,5,4.8,4.2,5.8,,Gasolina,,Manual,,,,110,,,,6,2024,,,,SEAT,ARONA
Tarragona,https://www.autocasion.com/coches-km0/km-0/seat-arona-km0/arona-1-0-tsi-s-s-style-xm-115-ref14321189,26/11/2024,3989,BAYCAR DAS WELTAUTO,C,,20000.0,24640.0,4153.0,1780.0,1552.0,400.0,5,2566,1720,5,,,,40.0,Gasolina,,Manual,delantera,6,85,116,200,193,10.0,6,2024,,3,Turbo,SEAT,ARONA
Tarragona,https://www.autocasion.com/coches-km0/km-0/skoda-scala-km0/scala-1-0-tsi-ambition-85kw-ref13404155,26/11/2024,26,BAYCAR DAS WELTAUTO,C,,21500.0,23030.0,4362.0,1793.0,1471.0,467.0,5,2649,1765,5,5.0,4.2,6.4,50.0,Gasolina,,Manual,delantera,6,85,116,200,201,9.8,5,2024,111.0,3,Turbo,SKODA,SCALA
Tarragona,https://www.autocasion.com/coches-km0/km-0/suzuki-sx4-s-cross-km0/s-cross-1-4l-mild-hybrid-s2-ref12131487,26/11/2024,3956,BAYCAR DAS WELTAUTO,ECO,,26800.0,30429.0,4300.0,1785.0,1580.0,430.0,5,2600,1685,5,,,,47.0,Gasolina,1373,Manual,delantera,6,95,129,235,195,9.5,12,2023,,4,Turbo,SUZUKI,SX4 S-CROSS
Tarragona,https://www.autocasion.com/coches-km0/km-0/suzuki-sx4-s-cross-km0/s-cross-1-4l-mild-hybrid-s2-ref13729539,26/11/2024,10,BAYCAR DAS WELTAUTO,ECO,,26490.0,27745.0,4185.0,1775.0,1600.0,362.0,5,2500,1650,5,,,,47.0,Gasolina,1373,Manual,delantera,6,95,129,235,195,,7,2024,,4,Turbo,SUZUKI,VITARA
Tarragona,https://www.autocasion.com/coches-km0/km-0/skoda-enyaq-iv-km0/enyaq-iv-sportline-80-ref13848299,26/11/2024,259,BAYCAR DAS WELTAUTO,0 EMISIONES,,47500.0,61093.0,4649.0,1879.0,1616.0,585.0,5,2765,2509,5,,,,,Eléctrico,,Automático,trasera,1,150,204,310,160,8.9,6,2024,,,,SKODA,ENYAQ IV
Tarragona,https://www.autocasion.com/coches-km0/km-0/seat-arona-km0/1-0-tsi-style-xl-81-kw-110-cv-1672f3913c4170-ref14778771,26/11/2024,626,BAYCAR DAS WELTAUTO,C,,19900.0,,,,,,,,,5,4.8,4.2,5.8,,Gasolina,,Manual,,,,110,,,,6,2024,,,,SEAT,ARONA
Tarragona,https://www.autocasion.com/coches-km0/km-0/cupra-len-km0/cupra-leon-2-0-tsi-evo-dsg-ref12131523,26/11/2024,2569,BAYCAR DAS WELTAUTO,C,,39900.0,49050.0,4398.0,1799.0,1467.0,380.0,5,2683,1970,5,,,,50.0,Gasolina,1984,Automático,delantera,7,221,300,400,250,5.7,10,2023,,4,Turbo de geometría variable,CUPRA,LEÓN
Zaragoza,https://www.autocasion.com/coches-segunda-mano/toyota-c-hr-ocasion/c-hr-180h-advanced-ref14853164,26/11/2024,66066,TOYOTA ZARAGOZA,ECO,,26850.0,37100.0,4395.0,1795.0,1555.0,358.0,5,2640,1860,5,,,,43.0,Híbrido Enchufable,1987,Automático,delantera,1,135,184,190,180,8.2,5,2021,,4,Turbo,TOYOTA,C-HR
Tarragona,https://www.autocasion.com/coches-segunda-mano/seat-arona-ocasion/1-0-tsi-fr-xl-rx-81-kw-110-cv-1672c892412f42-ref14758337,26/11/2024,9658,BAYCAR DAS WELTAUTO,C,,23400.0,,,,,,,,,5,5.2,4.2,5.8,,Gasolina,,Manual,,,,110,,,,3,2024,,,,SEAT,ARONA
Madrid,https://www.autocasion.com/coches-segunda-mano/kia-ceed-ocasion/ceed-1-5-mhev-eco-dynamics-gt-line-dct-160-ref14774730,26/11/2024,15283,YAMOVIL,ECO,12.0,28450.0,34380.0,4325.0,1800.0,1447.0,357.0,5,2650,1860,5,,,,50.0,Gasolina,1482,Automático,delantera,7,118,160,253,210,8.6,11,2023,,4,Turbo,KIA,CEED
Madrid,https://www.autocasion.com/coches-segunda-mano/ford-focus-ocasion/focus-1-0-ecoboost-st-line-125-ref14774728,26/11/2024,64877,YAMOVIL,C,12.0,15350.0,25484.0,4378.0,1825.0,1452.0,375.0,5,2700,1900,5,4.6,3.9,5.7,52.0,Gasolina,,Manual,delantera,6,92,124,170,,12.5,1,2019,96.0,3,Turbo,FORD,FOCUS
Madrid,https://www.autocasion.com/coches-segunda-mano/citroen-c3-ocasion/c3-1-2-puretech-s-s-origins-110-ref14774729,26/11/2024,27676,YAMOVIL,C,12.0,13750.0,19200.0,3996.0,1749.0,1474.0,300.0,5,2539,1600,5,4.6,4.0,5.5,45.0,Gasolina,1199,Manual,delantera,6,81,110,205,188,9.3,8,2019,108.0,3,Turbo,CITROEN,C3
Madrid,https://www.autocasion.com/coches-segunda-mano/seat-ateca-ocasion/ateca-1-5-ecotsi-s-s-xcellence-ref14774724,26/11/2024,86944,YAMOVIL,C,12.0,21950.0,31350.0,4363.0,1841.0,1601.0,510.0,5,2638,1900,5,5.5,4.8,6.7,50.0,Gasolina,1498,Manual,delantera,6,110,150,250,201,8.5,2,2020,126.0,4,Turbo de geometría variable,SEAT,ATECA
Madrid,https://www.autocasion.com/coches-segunda-mano/honda-civic-ocasion/civic-1-0-vtec-turbo-elegance-navi-cvt-1-ref14790280,26/11/2024,69163,YAMOVIL,C,12.0,20850.0,28995.0,4518.0,1799.0,1434.0,478.0,5,2697,1775,5,4.7,4.2,5.5,46.0,Gasolina,,Automático,delantera,1,93,126,200,,10.8,10,2020,107.0,3,Turbo de geometría variable,HONDA,CIVIC
Madrid,https://www.autocasion.com/coches-segunda-mano/renault-scenic-ocasion/grand-scenic-1-2-tce-zen-130-ref14774725,26/11/2024,92345,YAMOVIL,C,12.0,17750.0,26393.0,4634.0,1866.0,1655.0,189.0,7,2804,2252,5,6.1,5.3,7.5,53.0,Gasolina,1198,Manual,delantera,6,96,130,205,,,4,2018,136.0,4,Turbo de geometría variable,RENAULT,SCÉNIC
Madrid,https://www.autocasion.com/coches-km0/km-0/kia-ceed-km0/ceed-1-0-t-gdi-eco-dynamics-tech-100-ref14774727,26/11/2024,4523,YAMOVIL,C,12.0,21350.0,28295.0,4315.0,1800.0,1447.0,395.0,5,2650,1780,5,,,,50.0,Gasolina,,Manual,delantera,6,74,100,172,178,13.1,4,2023,,3,Turbo,KIA,CEED
Barcelona,https://www.autocasion.com/coches-segunda-mano/audi-r8-ocasion/r8-v10-fsi-performance-quattro-s-tronic-456kw-ref14874581,26/11/2024,12700,TN AUTOSPORT,C,24.0,169900.0,236220.0,4429.0,1940.0,1236.0,112.0,2,2650,1915,2,13.1,9.0,20.0,73.0,Gasolina,5204,Automático,total permanente,7,456,620,580,331,3.1,8,2022,297.0,10,,AUDI,R8
Madrid,https://www.autocasion.com/coches-segunda-mano/opel-grandland-ocasion/grandland-1-2t-s-s-gs-line-aut-130-ref14790278,26/11/2024,38445,YAMOVIL,C,12.0,23750.0,35239.0,4477.0,1906.0,1609.0,514.0,5,2675,1930,5,,,,52.5,Gasolina,1199,Automático,delantera,8,96,130,230,188,10.3,6,2022,,3,Turbo,OPEL,GRANDLAND
Zaragoza,https://www.autocasion.com/coches-segunda-mano/toyota-c-hr-ocasion/c-hr-180h-advanced-ref14805554,26/11/2024,85466,TOYOTA ZARAGOZA,ECO,,26750.0,37100.0,4395.0,1795.0,1555.0,358.0,5,2640,1860,5,,,,43.0,Híbrido Enchufable,1987,Automático,delantera,1,135,184,190,180,8.2,10,2020,,4,Turbo,TOYOTA,C-HR
Madrid,https://www.autocasion.com/coches-segunda-mano/peugeot-3008-ocasion/3008-1-2-puretech-s-s-allure-130-1-ref14790277,26/11/2024,50284,YAMOVIL,C,12.0,15950.0,27170.0,4365.0,1837.0,1625.0,432.0,5,2613,1950,5,5.2,4.5,6.3,60.0,Gasolina,1199,Manual,delantera,6,96,130,230,199,10.8,2,2020,120.0,3,,PEUGEOT,3008
Madrid,https://www.autocasion.com/coches-segunda-mano/hyundai-i20-ocasion/i20-1-2-essence-ref14790279,26/11/2024,85278,YAMOVIL,C,12.0,11350.0,15565.0,4035.0,1734.0,1474.0,301.0,5,2570,1540,5,4.8,4.1,6.0,50.0,Gasolina,1248,Manual,delantera,5,62,85,124,170,13.1,10,2015,112.0,4,,HYUNDAI,I20
